id,latitude,longitude,images,marineLife,maximumDepth,title,travelUrl,types
8101,26.164,-80.0705,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/aa/5c/aa5cd2887535fd51828492a1b15f0b9b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/8b/41/86/6984/c83opt-81-41-814100e3fc102dfcc929550562c80a5e.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fb/bc/fbbcc12db52597dc37dfd8d898c275a2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/dd/87/37/95e4/c83opt-f3-d1-f3d189d8669662b0ad2d83b390c76854.jpg'}]",[],"{'FEET': {'value': 135.0, 'title': 'Feet'}, 'METERS': {'value': 41.14799868326404, 'title': 'Meters'}}",Jim Atria,/dive-site/united-states-of-america-usa/jim-atria/,"['Wreck', 'Ocean']"
8138,26.1606,-80.079,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/21/3f/213f41546c6b102db6babd7a04a73ed9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/21/11/f8/e5f8/pict0003.jpg'}]",[],"{'FEET': {'value': 70.0, 'title': 'Feet'}, 'METERS': {'value': 21.33599931724802, 'title': 'Meters'}}",Mercy Jesus,/dive-site/united-states-of-america-usa/mercy-jesus/,"['Wreck', 'Ocean']"
8613,26.733330555555554,-80.03333166666667,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/4f/ff/4fff54419db18ca254f88ddddc4a04e0.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/22/61/f1/7e24/c83opt-4c-9f-4c9f1f03168b1acc5b606a0bfa692b73.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/7e/22/7e22b3dbce9dbaa6a317ab9465c7c2ff.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d2/19/60/80ed/c83opt-69-5a-695af16833fd6a07bd7f73fcaf1b00fb.jpg'}]","['Lemon shark', 'Reef Fish', 'Sea Turtles']","{'FEET': {'value': 65.0, 'title': 'Feet'}, 'METERS': {'value': 19.81199936601602, 'title': 'Meters'}}",Breakers Reef,/dive-site/united-states-of-america-usa/breakers-reef/,"['Drift', 'Reef', 'Ocean']"
8682,21.175384,-86.713028,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/8f/9f/8f9f038d8f603be19b39ecc19c3f308c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f2/e0/6e/5c6f/green-moray-marco-2-edited.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ea/18/ea18e31389f349da7090cfa661a5c76d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/b7/2a/79/1f9b/green-moray-marco-edited.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5b/09/5b0945f974091bd9f5ab6560fa77085d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/7b/b6/59/d3b6/green-moray-11.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/95/f5/95f567e28fcc6808f757d4d070106cf2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f6/16/2c/af8e/c83opt-4f-ff-4fff8a470a06122c120200be2d5cdfd1.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a5/fa/a5faa67a63dea1afb3ae95ece24ecf16.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/c0/ff/bd/d87e/c83opt-41-ea-41ea9309e22acd928710a5ac1e90a28b.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/7c/70/7c704c1fbf6612d45f4a12dc919ff55b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/83/1e/f4/01ed/c83opt-aa-58-aa589c7b858656baf4241bf2ebef352f.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/8d/82/8d829440c843dee7d3c7e80d63749750.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/29/45/22/3f5a/c83opt-8c-87-8c87c4db23c2b92f114b0e9b5db0ca40.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/7b/f2/7bf2f905e374e101ef20a1ca61713fb6.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/36/e1/3c/d19a/c83opt-d8-8d-d88d1e98666309b71f2742673699c225.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/bf/91/bf9153eba0e7c77aec536b64605a914f.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/04/9f/5b/a098/c83opt-2d-42-2d42aae2edac9d667e8b179917cf641d.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/18/20/18206a5d29749813544ffd784f1de4a1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/9b/81/c1/2028/c83opt-2f-0b-2f0bc2be11200ada006605a532a2731b.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/af/a6/afa6bb45ff75a3dd31614ed28367e2d4.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a9/f9/7c/f18d/c83opt-e1-56-e156943d3ee3b55c8dcf3b9c90c25102.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/17/c2/17c2628cecfcf942c5de52fd156f1a7b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/c2/8a/39/a3cc/c83opt-d4-83-d483fdc4df1c355f61f5b019857c0e11.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/13/af/13af30bd1c99f55b6f5657a9703e76ab.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/45/29/7d/e304/c83opt-57-2c-572ce8d51c2d8c0c41aa02de5a2843f2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ca/08/ca084fc9b6facce19340961aafe35a58.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/83/65/3a/3075/c83opt-e8-41-e8414b380af59df1bdaf962458c62fa3.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/94/10/9410cad2383f8ca10799853b80503166.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f0/cc/7b/a908/spotted-ray.jpg'}]","['Loggerhead turtle', 'White Spotted Eagle Ray', 'green moray', 'Hawksbill sea turtle']","{'FEET': {'value': 80.0, 'title': 'Feet'}, 'METERS': {'value': 24.383999219712024, 'title': 'Meters'}}",C58,/dive-site/mexico/c58/,['Wreck']
8864,28.345812686671092,-82.70130157470705,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a6/7e/a67e324f59c8234ddf31774324def69e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d9/09/5b/3e31/hudsongrottopic.JPG'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/61/76/617680d37bbd95fdd3ae3dae6e941d51.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1e/fe/e2/e116/hudsongrottomap.JPG'}]","['Blue Gill', 'Turtles']","{'FEET': {'value': 145.0, 'title': 'Feet'}, 'METERS': {'value': 44.19599858572805, 'title': 'Meters'}}",Hudson Grotto,/dive-site/united-states-of-america-usa/hudson-grotto/,"['Muck', 'Quarry']"
8909,25.6901972392,-80.090749637,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e8/3c/e83cd2a1672deb26f57111471b3e0381.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/0e/72/c6/448c/c83opt-77-9d-779da49315d47ddd33d362d6bac75686.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/40/59/405935e92742b94d774e17624eedaedd.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/06/8e/35/8107/c83opt-72-00-72001524a3e854e900b2d645f4d63880.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/3e/6a/3e6a2596696f244b106ade8e1d53db4d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1e/76/c9/2779/c83opt-56-18-5618d32c7549bf5b9bfcf50eacf5d92e.jpg'}]",[],"{'FEET': {'value': 45.0, 'title': 'Feet'}, 'METERS': {'value': 13.715999561088013, 'title': 'Meters'}}",Neptune Memorial Reef,/dive-site/united-states-of-america-usa/neptune-memorial-reef-5/,"['Reef', 'Ocean']"
9018,25.67417,-80.09867,,,,,,
9065,25.221,-80.211,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b3/7c/b37cc6e64d8109031e961cc02f763818.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/6e/36/7d/2640/carysfort.jpg'}]",[],"{'FEET': {'value': 60.0, 'title': 'Feet'}, 'METERS': {'value': 18.287999414784018, 'title': 'Meters'}}",Carysfort Reef Light,/dive-site/united-states-of-america-usa/carysfort-reef-light/,['Reef']
9416,25.916663888888888,-81.74999722222222,,,,,,
9418,26.135,-80.079,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/bb/7a/bb7a63699ccc8464a0e50903d02b357a.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/03/0b/dd/3185/c83opt-15-53-e64d3407f40a3fb56f16061d132d-hog-heaven.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/cc/e6/cce66fc8f793f246608957bda37409e9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f2/85/0c/ea12/c83opt-9f-5a-9f5ae88d57017bdd50b017450df568fe.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/dc/04/dc043b495fd9c9fc2f95e44425c5eef2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d8/81/f8/df1d/c83opt-e3-05-e30556dd82b510c3c7f8f721c0f25b8c.jpg'}]",[],"{'FEET': {'value': 70.0, 'title': 'Feet'}, 'METERS': {'value': 21.33599931724802, 'title': 'Meters'}}",Hog Heaven,/dive-site/united-states-of-america-usa/hog-heaven/,"['Wreck', 'Sandy bottom', 'Ocean']"
9419,26.1258,-80.092,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/22/44/2244da781d09a415b77ab2c8446187b2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/5a/af/a7/7740/c83opt-14-b5-9bcccb4eff058a777f01fb094e94-dji-0055.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/04/7b/047b4760639f82f5cddb088a3835889f.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/5f/28/3e/82d3/c83opt-df-26-df26a23bd9571e3a1c8b061b4a5639a1.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/39/b3/39b331ede6b10758b88f596c6e7e76f4.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/14/2e/7c/0bad/c83opt-4f-98-4f98d35b5c58a4750007307483928952.jpg'}]",[],"{'FEET': {'value': 30.0, 'title': 'Feet'}, 'METERS': {'value': 9.143999707392009, 'title': 'Meters'}}",The Caves,/dive-site/united-states-of-america-usa/the-caves/,"['Drift', 'Reef', 'Ocean']"
9434,25.905555555555555,-81.74999997222223,,,,,,
9610,20.37749806892404,-87.02446460723878,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/09/7f/097ffed38779105b335a9c2ae6f25145.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1a/87/d6/bc02/dsc-7694.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d9/0a/d90ad88d8a5d319079bd25f97a994e06.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/b0/ae/62/f082/dsc-7420-low.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/bd/28/bd283244e3a2a5daaa3dba43116c005b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/47/c8/b3/7359/dsc-7959.jpg'}]",[],"{'FEET': {'value': 100.0, 'title': 'Feet'}, 'METERS': {'value': 30.47999902464003, 'title': 'Meters'}}",Santa Rosa Wall,/dive-site/mexico/santa-rosa-wall-2/,"['Drift', 'Reef', 'Wall']"
9611,20.374923349769396,-87.02596664428712,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e4/e5/e4e50be45e0307b13e7b690a0d810fd5.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/0e/d2/b4/6441/img-1231.JPG'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/20/1b/201bc13469b56300f905e8490e33070c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ca/70/10/6c0d/c83opt-87-17-3fcf14f750470bae3b958457f877-dsc-7306.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d0/10/d01015cd5ea27694bde55e65eeeaf98c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e4/da/13/2fdf/dsc-7420-low.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/02/df/02df3b0e647098551488788f801d94a6.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/7f/2c/16/5152/c83opt-3a-6e-c2baf89cbcb39c579560938870eb-img-1432.jpg'}]",[],"{'FEET': {'value': 60.0, 'title': 'Feet'}, 'METERS': {'value': 18.287999414784018, 'title': 'Meters'}}",Paso de Cedral,/dive-site/mexico/paso-de-cedral/,"['Drift', 'Reef']"
9612,20.713095435232937,-86.97858810424805,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a4/39/a4398402e42ed3930fbdc9097c9fa796.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/09/89/62/8c96/c83opt-24-48-7f3663b1d94aec5fec009981dde3-img-8549.jpg'}]",[],"{'FEET': {'value': 45.93176, 'title': 'Feet'}, 'METERS': {'value': 14.0, 'title': 'Meters'}}",The Corner,/dive-site/mexico/the-corner/,"['Reef', 'Wall']"
9677,25.88,-81.91166666666668,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/86/d9/86d9212364b400f473f93713e83d25b2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/58/68/db/80b9/c83opt-51-3e-aeac65fbe2157150494961261f26-8926-slipperydick-thirdreefoutlaw-20220510.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/89/78/8978e86e0873b3088fabbc320acc7c7b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1a/88/d5/97d4/c83opt-c3-38-627b48c0fcbdb7233b09eba578ad-7017-spotfinbutterflyfish-cage-20210226.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/8e/02/8e02075b48b811229a9513fd48def380.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/bd/20/d8/78e2/c83opt-48-f3-49897002023c780148ffb80b5a66-8403-greenmoray-9nmxxx-20220101.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b0/67/b067e6f6770fba01c600e65b9a61c89f.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/42/ca/3b/c64f/c83opt-70-5a-b076c2d64ec3b8aa5aee5b79f544-0293-goliathgrouper-3rdreefcage-20220518.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5a/a8/5aa84a92d8e283975335f43255091dc3.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/0d/4b/71/55bc/c83opt-97-5f-5bd14919a162feddba1345593744-20191123-grey-angelfish-scuba-marco-9nm-artificial-reef-gulf-dive-trip.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6d/c4/6dc43648995448567d427c5a43b384e8.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/26/5b/25/4253/c83opt-13-8c-a53542b29d2a1b0bc1805acaea95-20191217-juvenile-jacknife-9-nm-south-artificial-reef-scuba-marco-gulf-dive-trip-9nm.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/41/64/41644c7b1afc80cbd67251b9e450599d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e8/84/5e/db84/c83opt-2a-7f-ad40b20333669e47aee8cf8500ee-z20191123-bandtail-pufferfish-scuba-marco-9nm-artificial-reef-gulf-dive-trip.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b7/0d/b70d01912e79b10d4cec012f87915ed5.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1f/b5/2a/f3b8/c83opt-4d-e7-40819be7faccbf0ce15b00797452-southern-stingray-9-mile.jpg'}]","['Grouper', 'Barracuda', 'Butterflyfish', 'Angelfish', 'Goliath Grouper', 'Pork fish', 'Sheepshead', 'Snapper', 'Hogfish']","{'FEET': {'value': 40.00000128, 'title': 'Feet'}, 'METERS': {'value': 12.192, 'title': 'Meters'}}",Cage,/dive-site/united-states-of-america-usa/cage/,"['Reef', 'Sandy bottom', 'Ocean']"
9678,25.866944444444446,-81.795,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6a/dc/6adcd6e2852551755557c18aa3ee9bbb.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/af/4b/c0/473a/c83opt-13-92-c76544a703e1219effe02fdb37ae-z20200130-turtle-5-nm-ne-scuba-marco-gulf-dive-trip-aritificial-reef.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/00/65/00653991f5979e635ebc47bc4c20b291.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/c5/12/7d/9f20/c83opt-55-ff-5d16588a98c4f3cbee728e4b0af8-bubba-goliath-anchor-20191003.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6a/5d/6a5d5398d5454a587f8cd33bafb8ffe1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a2/f9/c7/c3df/c83opt-61-98-58d720a9f62174ca03d180beaa7d-four-eye-butterflyfish.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/19/de/19de4512183af72d50ad1a113e459abf.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/c2/85/55/f549/c83opt-cb-68-d713c1e2d83f75c3863c6b780ce2-jjackknife.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ea/d0/ead084d4838aac6e45a97aecf4125c96.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/af/b6/cb/2cd9/c83opt-1d-b8-dd35b0b1735ec8a5a822d4d54b17-beltedsandfish.jpg'}]","['Butterflyfish', 'Angelfish', 'Boxfish / pufferfish', 'Grouper', 'Snook fish', 'Pork fish', 'Sheepshead', 'Barracuda', 'Toad Fish', 'Damselfish', 'Goliath Grouper']","{'FEET': {'value': 35.00000112, 'title': 'Feet'}, 'METERS': {'value': 10.668, 'title': 'Meters'}}",Double Barges,/dive-site/united-states-of-america-usa/double-barges/,"['Wreck', 'Sandy bottom', 'Ocean']"
9801,25.91333333333333,-81.74833333333333,,,,,,
9802,25.87,-81.78999999999999,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/0d/8f/0d8f1a7a5aa611f3e8811bf7b5c8dc1b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/c3/b5/0f/c9ab/c83opt-58-f5-3600a8848e68a59c6d148f4d9c28-jgoliath-03-anchoreater-20190720.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/0e/b3/0eb3fc24aaa4816df48e4b319909c988.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/19/0d/dd/9305/c83opt-90-72-ea9803fefbbc09617ec0f41d9963-6646-bandtailpufferfish-anchoreater-20201126.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/07/0f/070f348b414a9a98d13db91c6159042d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/bc/fa/1e/9426/c83opt-42-58-047f67c2c0c739c79520ef408d6d-20200130-grey-angelfish-anchor-eater-scuba-marco-gulf-dive-trip-aritificial-reef.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/15/53/1553d3125267fdaef84fcc8f0ad8a296.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/64/d7/7a/97f7/c83opt-ce-7b-381b36914162bd1bd13300f7d8bc-goliath-grouper-anchoreater.jpg'}]","['Snapper', 'Butterflyfish', 'Grouper', 'Spadefish', 'Hogfish', 'Pufferfish', 'Snook fish', 'Pork fish', 'toadfishes', 'Barracuda', 'Sheepshead', 'Angelfish', 'Goliath Grouper']","{'FEET': {'value': 35.00000112, 'title': 'Feet'}, 'METERS': {'value': 10.668, 'title': 'Meters'}}",Anchor Eater,/dive-site/united-states-of-america-usa/anchor-eater/,"['Sandy bottom', 'Ocean']"
9803,25.879166666666666,-81.9025,,,,,,
9804,25.878333333333334,-81.90333333333334,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/70/3f/703fb01109d81682aa754d6ab5896cf7.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/5b/b4/26/67ac/c83opt-6c-8e-a527496e2bc3654ecf1191101bcb-9-nm-reef-red-grouper-20200405.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ca/4a/ca4a59b76c4829446cbcbe7bc8d6d09c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/23/2b/cd/f3d6/c83opt-dd-3b-8b608b20d9ca0ebd6ba151869bc5-7290-spotfinbutterflyfish-9nm-tko-20210501.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/74/45/7445c7d7e9f3b05ee0b4937ef3ac3b63.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d4/04/7e/f228/c83opt-56-5c-89d0a0a9e30aae85e32aa4b6122e-20200102red-grouper-9nm-tko-scuba-marco-gulf-dive-trip.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/67/42/6742d23b6f301b4383b81fc4d1fb9b13.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/12/d7/ee/0baf/c83opt-e0-24-629c95c746b022cc4e8569f99631-20191127-nurse-shark-9nm-tko-artificial-reef-scuba-marco-dive-trip.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fd/1b/fd1bc2af82c66cf72db369949dce1851.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d7/2b/6b/68a0/c83opt-04-9b-a6015c27d977188f058382ec15cd-greyangelfish-9miletko-20190310.jpg'}]","['Barracuda', 'Snapper', 'Butterflyfish', 'Angelfish', 'Grouper', 'Goliath Grouper', 'sheepshead', 'Snook fish', 'Pork fish', 'Hogfish']","{'FEET': {'value': 40.00000128, 'title': 'Feet'}, 'METERS': {'value': 12.192, 'title': 'Meters'}}",TKO,/dive-site/united-states-of-america-usa/tko/,"['Reef', 'Sandy bottom', 'Ocean']"
9818,25.951666666666664,-81.86166666666666,,,,,,
